rep,method,estimate,error,estimate_income,error_income,main_l2,pair_l2,validation_tv,ess,max_weight,num_trees
879,Biased source,6.996409569781916,1.3268796089519421,37503.62222222223,12980.707424015949,0.8421707496992694,0.9731766868862433,0.10352939315570125,449.9999999999999,0.0022222222222222222,
879,Main-effect EB,5.823068567811944,0.15353860698197064,23207.793930608997,-1315.1208675972812,6.151988988469405e-09,0.5399463199745274,0.015843420583443582,296.72396542823134,0.010798521312888507,
879,Fixed pairwise EB,5.77063377073009,0.10110380990011603,24555.511749754314,32.59695154803558,2.9656864856519558e-15,7.294308399851078e-15,0.009740392366164596,231.77056230690405,0.020144090163511957,
879,EB-offset hybrid: main,5.7972259731523925,0.1276960123224189,23557.677261569817,-965.2375366364613,1.6748067463414469e-09,0.47595501196615864,0.014085958069621669,286.62697712547305,0.012091927747869064,8.0
879,EB-offset hybrid: pairwise,5.753377355093672,0.08384739426369858,24418.743776859657,-104.17102134662127,5.056237378818463e-09,8.433110966965982e-09,0.008429983838391183,230.57901359261817,0.019839290969196694,4.0
880,Biased source,7.370354158988296,1.7008241981583225,41594.51111111111,17071.596312904832,1.0346043270379817,1.152723267737505,0.12837816847383396,449.9999999999999,0.0022222222222222222,
880,Main-effect EB,5.807588874993222,0.13805891416324823,22853.417286841097,-1669.4975113651817,3.5950181611465587e-09,0.611310057722433,0.011587886058708937,249.50560446028294,0.016102498079857856,
880,Fixed pairwise EB,5.9118665720055255,0.24233661117555183,26096.80889209243,1573.8940938861524,7.28781952597218e-10,1.3547622684074814e-09,0.005602515538866122,176.05976932940268,0.028111873154491974,
880,EB-offset hybrid: main,5.807588874993223,0.1380589141632491,22853.4172868411,-1669.497511365178,3.5950181670347653e-09,0.6113100577224331,0.011587886058708934,249.50560446028283,0.01610249807985786,0.0
880,EB-offset hybrid: pairwise,5.900557022950412,0.23102706212043866,26271.750542769878,1748.8357445635993,3.368573674844956e-14,3.678854881858548e-14,0.004636378398945789,175.8186495736563,0.028145931778367567,4.0
881,Biased source,7.344363325587642,1.674833364757668,40256.26666666666,15733.351868460384,0.9656081820890285,1.0592876202619304,0.11505555950996925,449.9999999999999,0.0022222222222222222,
881,Main-effect EB,5.745654747952273,0.07612478712229898,23165.83480034755,-1357.0799978587274,8.890382819281813e-13,0.523899375958344,0.014543106661349912,279.1254763988714,0.009541535916603762,
881,Fixed pairwise EB,5.700758709824922,0.03122874899494832,24518.032238854263,-4.88255935201596,5.4416022318799805e-12,9.125844911605217e-12,0.004533809888231714,202.65086470590654,0.022591761909046517,
881,EB-offset hybrid: main,5.749429027181288,0.07989906635131394,24181.042143748073,-341.87265445820594,1.3186104068124131e-15,0.4373892581840732,0.010801957437120516,269.20683770700475,0.010037247182224452,10.0
881,EB-offset hybrid: pairwise,5.693242171735638,0.02371221090566422,24695.72193598442,172.80713777814162,1.4560036324905091e-15,4.220116233123863e-15,0.0036807940582324777,199.5929149381219,0.022204831552329954,10.0
882,Biased source,7.210297520103587,1.540767559273613,40906.444444444445,16383.529646238167,0.9920460640011833,1.1134039291991087,0.12045042351768832,449.9999999999999,0.0022222222222222222,
882,Main-effect EB,5.679778775388397,0.010248814558423192,23251.036268330892,-1271.8785298753864,9.937950619252797e-15,0.546501738146136,0.015710874633607493,248.68838560102168,0.012935083447277678,
882,Fixed pairwise EB,5.686190166390279,0.016660205560305563,25457.452180733362,934.5373825270835,2.704560342822178e-09,5.397201687120986e-09,0.009837535318793954,188.71215025353058,0.02040275487254161,
882,EB-offset hybrid: main,5.628600475306741,-0.0409294855232325,23272.633755478804,-1250.2810427274744,6.518142355295234e-09,0.46932689142368056,0.01425270605947129,239.24139257301306,0.012900869975486296,11.0
882,EB-offset hybrid: pairwise,5.637181957636493,-0.032348003193480857,25274.12908094437,751.2142827380922,8.138723597921168e-13,1.4042634535653608e-12,0.009025694142888218,188.3747784542176,0.01967178907761936,8.0
883,Biased source,7.1236776400784505,1.4541476792484769,40051.73333333334,15528.818535127059,0.9447884969761354,1.0660286323033632,0.11358223993799506,449.9999999999999,0.0022222222222222222,
883,Main-effect EB,5.638070139266127,-0.03145982156384619,22579.798434431097,-1943.1163637751815,9.110332986046421e-10,0.5070615570179888,0.00969120999744778,278.5902516946598,0.011548832590005177,
883,Fixed pairwise EB,5.717696211834493,0.048166251004519545,24281.376977453994,-241.53782075228446,9.935679098671925e-11,1.3416405038059878e-10,0.0041186474440906146,217.2779361936938,0.019525149222226486,
883,EB-offset hybrid: main,5.646699876223485,-0.022830084606488832,23050.431040566604,-1472.4837576396749,1.9563615821608269e-10,0.4131869754312143,0.007579983137769914,274.4396247885422,0.011335651313951334,4.0
883,EB-offset hybrid: pairwise,5.717696211834495,0.04816625100452132,24281.376977453998,-241.53782075228082,9.935678318257091e-11,1.341640850546052e-10,0.00411864744409062,217.2779361936937,0.01952514922222649,0.0
884,Biased source,6.932910418971607,1.2633804581416337,37344.0,12821.085201793721,0.8909614029176266,1.0217901388012682,0.10778557588124128,449.9999999999999,0.0022222222222222222,
884,Main-effect EB,5.68100138613353,0.01147142530355616,21405.893572552795,-3117.0212256534833,1.0681200589635254e-15,0.5629343288271111,0.01600205126592939,296.69224012433915,0.010478075991301454,
884,Fixed pairwise EB,5.815466195962793,0.14593623513281972,23908.70360221405,-614.2111959922295,1.2063898421908642e-14,3.619272889104665e-14,0.008779083967312518,233.77959400142817,0.015998774627116116,
884,EB-offset hybrid: main,5.672227950193794,0.0026979893638205965,21515.640281823,-3007.274516383277,1.049562945129181e-14,0.5499919358424626,0.016048476360383486,293.8310573461397,0.011169836733568394,3.0
884,EB-offset hybrid: pairwise,5.7929002732150225,0.12337031238504892,24004.71172493541,-518.2030732708699,1.704765785335923e-13,1.8314358181714498e-13,0.008221190453312705,232.6540474627562,0.01602948436928715,4.0
885,Biased source,7.216651674125925,1.547121713295951,38160.444444444445,13637.529646238167,0.9613456512727505,1.0603398893780238,0.11540070072207613,449.9999999999999,0.0022222222222222222,
885,Main-effect EB,5.726963036193718,0.0574330753637442,20964.423612928404,-3558.491185277875,5.156162906364306e-13,0.5524832879172209,0.013403812716186462,264.3594013703214,0.013350333268822852,
885,Fixed pairwise EB,5.73838263343642,0.06885267260644667,23475.363969074155,-1047.550829132124,1.7168909026850621e-09,2.7915808347348635e-09,0.007273015410121987,192.48674743813973,0.02709545014155343,
885,EB-offset hybrid: main,5.728563559806363,0.05903359897638971,21120.76018263182,-3402.154615574458,1.2569333994276057e-09,0.5344946479635022,0.01390217244284302,259.77737653102633,0.013010247284729137,4.0
885,EB-offset hybrid: pairwise,5.743356851212469,0.07382689038249524,23717.46959262752,-805.4452055787588,1.0726825037993244e-14,1.8743388862683477e-14,0.007489357062203846,189.17746917584503,0.02754327012352053,14.0
886,Biased source,6.9996506049446285,1.330120644114655,37169.600000000006,12646.685201793727,0.9564036338535634,1.1021376900620774,0.11338815732238769,449.9999999999999,0.0022222222222222222,
886,Main-effect EB,5.641359468148842,-0.028170492681131698,21110.00900263607,-3412.9057955702083,3.188128949798813e-10,0.6075189468013645,0.014666833295223013,265.9147780074565,0.012522001107482217,
886,Fixed pairwise EB,5.630180910958244,-0.03934904987172949,23697.344312001824,-825.5704862044549,7.831262668842644e-13,1.0780599343736918e-12,0.004496988764418298,180.42272494729264,0.020772257330069217,
886,EB-offset hybrid: main,5.641359468148842,-0.028170492681131698,21110.00900263607,-3412.9057955702083,3.1881291511249736e-10,0.6075189468013646,0.014666833295223005,265.91477800745645,0.012522001107482219,0.0
886,EB-offset hybrid: pairwise,5.630180910958244,-0.03934904987172949,23697.344312001824,-825.5704862044549,7.831262668842644e-13,1.0780599343736918e-12,0.004496988764418298,180.42272494729264,0.020772257330069217,0.0
887,Biased source,7.05942283300588,1.3898928721759063,40824.68888888889,16301.774090682615,0.8743443511864443,1.0352273799710028,0.10973038808614316,449.9999999999999,0.0022222222222222222,
887,Main-effect EB,5.691171434255567,0.021641473425593638,23892.860174768542,-630.0546234377362,3.830884499052851e-15,0.5505924635715422,0.01518423150745364,306.20162473905424,0.010154303573955893,
887,Fixed pairwise EB,5.693271032410098,0.023741071580124284,25065.09491637414,542.1801181678602,6.295355800132245e-12,1.2296218938311911e-11,0.0048427251325773735,253.53052560725797,0.011540960359531803,
887,EB-offset hybrid: main,5.686092524149825,0.01656256331985162,23845.762721414558,-677.1520767917209,2.7418071387683402e-09,0.5375474370139882,0.014680432519253014,305.64630518660334,0.009519897532250559,2.0
887,EB-offset hybrid: pairwise,5.693271032410098,0.023741071580124284,25065.09491637414,542.1801181678602,6.295355800132245e-12,1.2296218938311911e-11,0.0048427251325773735,253.53052560725797,0.011540960359531803,0.0
888,Biased source,6.957055965767354,1.28752600493738,36789.62222222222,12266.707424015942,0.8348403103159218,0.9475984190697346,0.09877087337177039,449.9999999999999,0.0022222222222222222,
888,Main-effect EB,5.738463602418993,0.0689336415890196,21142.914537495453,-3380.0002607108254,3.133933998369349e-10,0.6316460563339719,0.018133193585652956,301.49110169368527,0.00862152690332703,
888,Fixed pairwise EB,5.750504538385308,0.08097457755533455,23223.896060681574,-1299.0187375247042,8.51236728313718e-14,1.415995796170786e-13,0.011070817878491372,200.37719353334032,0.018721378454768876,
888,EB-offset hybrid: main,5.760833143636521,0.09130318280654759,21414.694638277357,-3108.220159928922,1.2180761362513425e-09,0.5822271290422402,0.01785135346391207,294.8898561442898,0.009041946222436644,6.0
888,EB-offset hybrid: pairwise,5.753146619932522,0.08361665910254867,23218.011444648382,-1304.9033535578965,5.402157010790363e-15,1.3198207402554706e-14,0.011242370215645546,200.33453218927355,0.01886603369389288,1.0
889,Biased source,7.210275661347102,1.5407457005171281,39643.06666666667,15120.151868460394,0.9627294928684519,1.0682652102805401,0.11733586415798693,449.9999999999999,0.0022222222222222222,
889,Main-effect EB,5.646070627337005,-0.02345933349296825,22068.875759320184,-2454.039038886094,2.218872953661254e-09,0.5695524812731872,0.014553693779430516,251.33266107414633,0.012240432451226241,
889,Fixed pairwise EB,5.675514033456016,0.005984072626042725,23824.744738936606,-698.1700592696725,1.4438724041766873e-15,3.354162486651368e-15,0.0068312089856573405,157.27687962371022,0.038692310998400675,
889,EB-offset hybrid: main,5.635927537105041,-0.033602423724932606,22318.030595991222,-2204.8842022150566,3.1775109859430178e-15,0.534331320193612,0.012692571653503846,247.9128642441744,0.013540131811508226,5.0
889,EB-offset hybrid: pairwise,5.6679576860871395,-0.0015722747428341677,23845.09522233662,-677.8195758696602,1.606704913850435e-14,2.2252025910356555e-14,0.005237034149695014,160.81967092354105,0.03458054165251631,5.0
890,Biased source,6.975064486130416,1.305534525300442,38779.6,14256.68520179372,0.8920403164822375,1.005762993318727,0.101698436424894,449.9999999999999,0.0022222222222222222,
890,Main-effect EB,5.841406711215334,0.1718767503853602,23147.616770388475,-1375.2980278178038,8.02418088001184e-09,0.5049826375418576,0.013104831066808341,280.6255945887727,0.008469424185271926,
890,Fixed pairwise EB,5.8636134349489515,0.19408347411897786,25493.949263989183,971.0344657829046,4.1883051066944964e-14,7.522190524234445e-14,0.004916712750387569,195.2165001422919,0.017694989294447964,
890,EB-offset hybrid: main,5.820166903582916,0.15063694275294282,23254.90119188869,-1268.0136063175887,1.6365340102799808e-09,0.45255132160776973,0.012430711570428925,274.42519959088895,0.009140501568376421,6.0
890,EB-offset hybrid: pairwise,5.8636134349489515,0.19408347411897786,25493.949263989183,971.0344657829046,4.185531763223612e-14,7.521059122749081e-14,0.004916712750387564,195.21650014229198,0.017694989294447964,0.0
891,Biased source,7.367165418106667,1.697635457276693,39437.711111111115,14914.796312904837,1.0381890108204697,1.160206617593953,0.12337387398075014,449.9999999999999,0.0022222222222222222,
891,Main-effect EB,5.587490322255984,-0.08203963857398922,21919.251182203345,-2603.663616002934,2.7900280366491895e-15,0.5717079167534405,0.015105883468153166,256.5357805101013,0.013429330113040523,
891,Fixed pairwise EB,5.56819269744233,-0.10133726338764326,23247.08779054708,-1275.827007659198,1.5109875361440518e-09,1.9651579611086378e-09,0.004754458661694312,176.3682885190971,0.028717086711461545,
891,EB-offset hybrid: main,5.559370692990018,-0.11015926783995589,22130.70473831245,-2392.210059893827,6.206344919826122e-09,0.45766983454179144,0.011810362697602193,247.49068625518387,0.014069505702265873,10.0
891,EB-offset hybrid: pairwise,5.561648877515102,-0.10788108331487134,23145.028853075655,-1377.8859451306234,2.140187619563279e-15,2.986448952856931e-15,0.004478600684978397,175.64063441025,0.02902354602627288,3.0
892,Biased source,7.356258606305358,1.6867286454753847,41079.066666666666,16556.151868460387,0.9922765953513125,1.1143432983086197,0.12280241377401341,449.9999999999999,0.0022222222222222222,
892,Main-effect EB,5.891343558362917,0.22181359753294316,24381.206296409742,-141.70850179653644,1.0277689994828041e-14,0.5381489151526104,0.017310028940053908,252.46812650742837,0.016505455583417435,
892,Fixed pairwise EB,5.933551880967262,0.26402192013728865,27318.752361287712,2795.8375630814335,9.327464473565259e-15,2.1156706221903182e-14,0.009308067874607497,189.46160106848072,0.023686819354636658,
892,EB-offset hybrid: main,5.890116805270464,0.22058684444049081,24950.905794523856,427.9909963175778,1.0643846599391432e-09,0.45625559194996823,0.015358439058457707,245.12315220425018,0.01767168096253772,6.0
892,EB-offset hybrid: pairwise,5.933551880967262,0.26402192013728865,27318.752361287712,2795.8375630814335,9.327464473565259e-15,2.1156706221903182e-14,0.009308067874607497,189.46160106848072,0.023686819354636658,0.0
893,Biased source,7.219131863600292,1.549601902770318,39996.82222222222,15473.907424015939,0.9298521046512526,1.0283854864564774,0.10902292768959458,449.9999999999999,0.0022222222222222222,
893,Main-effect EB,5.759705452502926,0.09017549167295247,23065.609141548935,-1457.3056566573432,8.551425298713484e-14,0.49507165374571177,0.014027603504292932,287.9127518904153,0.011075005257357405,
893,Fixed pairwise EB,5.749153818500235,0.0796238576702617,23997.505249661142,-525.4095485451362,1.4603711902350597e-14,4.5743464542947525e-14,0.00862167214295256,229.42222853410564,0.020051183971346802,
893,EB-offset hybrid: main,5.756190908549758,0.08666094771978461,23204.643921886513,-1318.270876319766,8.353096656613118e-10,0.4705725019528545,0.013371360028805526,285.179354821454,0.011039067048743571,3.0
893,EB-offset hybrid: pairwise,5.744113945249064,0.07458398441909075,23986.300547957377,-536.614250248902,8.981146879355706e-16,3.2851106934346153e-15,0.00836430234524076,229.10188839795606,0.019977857334907693,1.0
894,Biased source,7.062351513956252,1.3928215531262786,40539.06666666667,16016.151868460394,0.9235667063570103,1.067851236508422,0.11392791895034067,449.9999999999999,0.0022222222222222222,
894,Main-effect EB,5.810356134421773,0.14082617359179928,21304.490838322734,-3218.4239598835447,2.2646743642679742e-09,0.7003614189183661,0.019428849933432715,241.93880404789076,0.015526010326379774,
894,Fixed pairwise EB,5.87422241820452,0.20469245737454678,24020.495377802414,-502.41942040386493,1.4394252177200865e-13,2.459552895078138e-13,0.010539974287256988,138.5628618914098,0.03652676432629159,
894,EB-offset hybrid: main,5.775983344228237,0.10645338339826349,21914.052815073635,-2608.861983132643,5.957774474430626e-15,0.5891478121761449,0.016064130364155372,220.8958929322988,0.018018935073704587,14.0
894,EB-offset hybrid: pairwise,5.8330134841431445,0.16348352331317084,23943.15435523811,-579.7604429681669,2.8302006918213945e-13,4.603370034220962e-13,0.009283180462295685,131.93238949827983,0.03787142651103086,24.0
895,Biased source,7.350046628966557,1.6805166681365833,42426.177777777775,17903.262979571497,1.0344061377174267,1.1590183321071457,0.11974188752066202,449.9999999999999,0.0022222222222222222,
895,Main-effect EB,5.566324869960562,-0.10320509086941154,22130.300748154266,-2392.6140500520123,3.645801420700173e-10,0.6290051110077988,0.01965450750777834,234.24289483458068,0.01419647844579496,
895,Fixed pairwise EB,5.551415533756715,-0.11811442707325881,24953.22069091611,430.3058927098318,6.7745364669641284e-15,2.5379318545602008e-14,0.013617016432992823,140.05435230190068,0.047728549343198985,
895,EB-offset hybrid: main,5.528286309930115,-0.14124365089985869,23036.812258342456,-1486.102539863823,4.196953881144198e-15,0.5541039212230593,0.016599928551900657,220.1344101944107,0.014929231775411634,13.0
895,EB-offset hybrid: pairwise,5.519078145933497,-0.15045181489647685,25064.751092675077,541.8362944687979,1.5064512420462243e-13,1.9864954023786867e-13,0.010117821169327912,141.890660089404,0.04463228095443646,10.0
896,Biased source,7.247950292786097,1.5784203319561234,40206.088888888895,15683.174090682616,0.9725194903953378,1.0887817545220637,0.11116593510016551,449.9999999999999,0.0022222222222222222,
896,Main-effect EB,5.709475544465183,0.03994558363520895,22327.369795636765,-2195.5450025695136,9.739831758144482e-10,0.5274424321484154,0.010555291975432857,270.68944606472047,0.010841449656477965,
896,Fixed pairwise EB,5.669402974770957,-0.0001269860590165095,23948.713083704493,-574.2017145017853,7.49871179523678e-11,1.2844614982829415e-10,0.003576618458399268,196.34620663977054,0.018892296368469296,
896,EB-offset hybrid: main,5.676649048087662,0.007119087257688506,22839.618165541156,-1683.2966326651222,1.6324132484703257e-09,0.4437043934098911,0.008385804202151717,259.5031945044733,0.01357455549420988,11.0
896,EB-offset hybrid: pairwise,5.653198288583006,-0.01633167224696752,23931.687842618685,-591.2269555875937,1.2804427684252286e-15,1.74329877270573e-15,0.004628616323350006,193.28488618030798,0.023057082172393054,7.0
897,Biased source,7.043627180685451,1.3740972198554777,36367.577777777784,11844.662979571505,0.9356115782370995,1.045855224995181,0.11212780664499672,449.9999999999999,0.0022222222222222222,
897,Main-effect EB,5.706430378079447,0.03690041724947335,21222.47371037315,-3300.441087833129,7.042972757206213e-09,0.4828361167687541,0.012811030109101177,257.4236956306256,0.014655232251090057,
897,Fixed pairwise EB,5.811466178632558,0.14193621780258425,22728.43470107122,-1794.4800971350596,1.999939604298478e-09,3.2829770638764284e-09,0.006421292989079129,195.56176623710664,0.022162190505491133,
897,EB-offset hybrid: main,5.692729886377757,0.023199925547783273,21708.093056261525,-2814.8217419447537,2.109838288930484e-09,0.3709185448393623,0.008774633902929244,249.59680032090395,0.01568031631013937,10.0
897,EB-offset hybrid: pairwise,5.79173344950028,0.12220348867030673,22679.382942444354,-1843.5318557619248,3.624638067970498e-15,7.943265808761715e-15,0.005696272027403129,194.66475749869517,0.022050964903323488,3.0
898,Biased source,7.289405845823579,1.619875884993605,41339.62222222222,16816.70742401594,0.9649114897010623,1.0610479028934265,0.11980844820904635,449.9999999999999,0.0022222222222222222,
898,Main-effect EB,5.7332230398900155,0.06369307906004185,22753.706918681175,-1769.2078795251036,1.488735421568946e-09,0.6150749778203622,0.013390203726117352,265.82231626500925,0.012236921531422062,
898,Fixed pairwise EB,5.687567837657847,0.018037876827873056,24286.077399836213,-236.83739837006578,6.005960504230736e-14,9.38382195602741e-14,0.005456986315968234,176.4681295736813,0.016816829986283987,
898,EB-offset hybrid: main,5.730441728279093,0.0609117674491193,22689.891206091026,-1833.0235921152525,4.3728375649918043e-10,0.6176010569745635,0.013437411294374785,266.36457927542,0.011379250344623752,1.0
898,EB-offset hybrid: pairwise,5.686138128859817,0.016608168029843107,24227.59593987711,-295.3188583291703,6.224563491948156e-14,7.013460650791067e-14,0.005197404485263218,175.8033941009289,0.017206477257031245,6.0
899,Biased source,7.025244584878379,1.3557146240484057,37775.42222222222,13252.507424015945,0.8726404699602645,0.9805264081400756,0.10662326302386109,449.9999999999999,0.0022222222222222222,
899,Main-effect EB,5.702317348571478,0.03278738774150458,22099.105864979214,-2423.8089332270647,4.27881891347627e-11,0.5398164355721551,0.015199927055565023,279.2329889768963,0.011425524736692326,
899,Fixed pairwise EB,5.754779586969516,0.08524962613954212,24564.826072871783,41.91127466550461,2.0644051568051818e-13,2.951587692478146e-13,0.00947737202032166,192.27918931748857,0.01701453277485215,
899,EB-offset hybrid: main,5.711260096276257,0.04173013544628379,22116.3701763966,-2406.5446218096804,9.523421199162899e-09,0.5127596876447251,0.015345898702715417,276.31588942099705,0.011119803079231917,6.0
899,EB-offset hybrid: pairwise,5.764839805725098,0.09530984489512395,24821.900004630035,298.9852064237566,4.7027248347076505e-15,6.143295640093953e-15,0.009286635446845801,190.30969869794393,0.01960229676432605,8.0
900,Biased source,7.0230348884461025,1.3535049276161288,41466.91111111111,16943.996312904834,0.9464429927455449,1.0915314853824132,0.11237816847383383,449.9999999999999,0.0022222222222222222,
900,Main-effect EB,5.733054951037018,0.0635249902070445,23039.268886010763,-1483.6459121955158,4.723509805665981e-10,0.5981953564206572,0.017914467552557985,258.09982232202486,0.01313770161439973,
900,Fixed pairwise EB,5.761628780409772,0.09209881957979871,25362.342135752147,839.4273375458688,3.2308436131504395e-14,1.0690254306474297e-13,0.013654949080139206,161.2120834116463,0.039530879676636606,
900,EB-offset hybrid: main,5.7236028109121175,0.05407285008214391,23086.902142236904,-1436.0126559693745,3.3658679276795956e-15,0.5564020281702973,0.017350111286084564,254.2602268143089,0.01465442826411093,6.0
900,EB-offset hybrid: pairwise,5.7330323957974265,0.06350243496745289,25360.892451888398,837.9776536821191,5.038610684818121e-09,9.329096583655336e-09,0.013139515605026667,160.74719537454405,0.03955926672360632,3.0
901,Biased source,6.933179516539457,1.2636495557094838,37696.62222222222,13173.707424015942,0.9247820856719272,1.0741309746761314,0.11232878575778445,449.9999999999999,0.0022222222222222222,
901,Main-effect EB,5.647185264390509,-0.022344696439464684,21486.38636865597,-3036.528429550308,1.3981694310455035e-15,0.5714917693021822,0.01831801737402352,283.6414488276761,0.01173419502970982,
901,Fixed pairwise EB,5.56843279458583,-0.101097166244144,23134.225297907,-1388.6895002992787,1.760834355192494e-09,3.3914203858214406e-09,0.006252552770337701,209.2033682909146,0.017570627347222447,
901,EB-offset hybrid: main,5.614590958920354,-0.0549390019096192,21571.950710836652,-2950.964087369626,1.125293008863079e-15,0.5443944050459563,0.017681128566290845,274.1179655887567,0.012017829878517575,10.0
901,EB-offset hybrid: pairwise,5.5543553036260995,-0.1151746572038741,23160.501673222854,-1362.4131249834245,4.533814133539071e-15,6.235177417585939e-15,0.0054364114612040475,207.70085506146557,0.01787027019298711,7.0
902,Biased source,7.35651036051942,1.6869803996894461,41244.88888888889,16721.974090682612,0.9558971559651582,1.0630212176907,0.11712514137028357,449.9999999999999,0.0022222222222222222,
902,Main-effect EB,5.830230590035911,0.16070062920593742,22944.084899841862,-1578.8298983644163,3.632278668789049e-11,0.5878294609345764,0.018795399881447124,277.9731262699778,0.009918581798982022,
902,Fixed pairwise EB,5.752485412664397,0.08295545183442332,25471.52576634219,948.6109681359121,1.5533374990975405e-10,2.2011891583509946e-10,0.010866115160101502,159.85586061300077,0.024408032657168895,
902,EB-offset hybrid: main,5.802517830335359,0.132987869505385,22998.72659735745,-1524.1882008488283,1.141184376524072e-09,0.5463970900321778,0.018107962286688407,266.47087653727465,0.01117922623888218,8.0
902,EB-offset hybrid: pairwise,5.752485412664397,0.08295545183442332,25471.52576634219,948.6109681359121,1.5533374990975405e-10,2.2011891583509946e-10,0.010866115160101502,159.85586061300077,0.024408032657168895,0.0
903,Biased source,6.949611404879413,1.280081444049439,38586.177777777775,14063.262979571497,0.9137699781235558,1.054404194797638,0.10674588147831818,449.9999999999999,0.0022222222222222222,
903,Main-effect EB,5.552841301939009,-0.1166886588909648,22350.510572279058,-2172.404225927221,4.084987372520781e-15,0.6416925085495997,0.014569925621492869,269.20973770900264,0.012445415822963915,
903,Fixed pairwise EB,5.52885695923149,-0.14067300159848362,24627.74765865877,104.83286045249042,1.1882227416243184e-15,2.9586429762235467e-15,0.004607523393094953,199.62268543482574,0.017739337596674152,
903,EB-offset hybrid: main,5.540419557803899,-0.12911040302607457,22575.955977772614,-1946.958820433665,3.88921264057856e-15,0.5832292135787661,0.013096933546219032,266.154071954269,0.011768370307478595,6.0
903,EB-offset hybrid: pairwise,5.528856959231492,-0.14067300159848184,24627.747658658773,104.83286045249406,1.2047098636310286e-15,3.0077510389670803e-15,0.004607523393094945,199.62268543482568,0.017739337596674155,0.0
904,Biased source,7.126834969407134,1.4573050085771602,40318.399999999994,15795.485201793716,0.9619396210415571,1.0646892630459242,0.114861287082513,449.9999999999999,0.0022222222222222222,
904,Main-effect EB,5.705339411433573,0.0358094506035993,23096.867091076372,-1426.0477071299065,2.0958407046778934e-11,0.4400026979504601,0.010774837705454772,272.17941996811305,0.01479596559501469,
904,Fixed pairwise EB,5.699115775487977,0.02958581465800325,23720.49100737544,-802.4237908308387,8.31657026662634e-14,2.482908905312087e-13,0.010304021251468724,198.92255221307704,0.02940311588351252,
904,EB-offset hybrid: main,5.702555517461634,0.03302555663166018,23452.99287824882,-1069.9219199574582,2.98489505666526e-14,0.4266472638765705,0.010325185711046488,270.68866679499797,0.01467917756324294,5.0
904,EB-offset hybrid: pairwise,5.699115775487977,0.02958581465800325,23720.49100737544,-802.4237908308387,8.31657026662634e-14,2.482908905312087e-13,0.010304021251468724,198.92255221307704,0.02940311588351252,0.0
905,Biased source,6.915817204243352,1.246287243413378,37817.53333333333,13294.618535127054,1.006204288687354,1.1226981699047411,0.1149106697985624,449.9999999999999,0.0022222222222222222,
905,Main-effect EB,5.418415964399829,-0.25111399643014476,20062.67872078293,-4460.236077423349,8.225918593108616e-15,0.6057874911968375,0.018534092670289846,247.61195257270296,0.016629692440698868,
905,Fixed pairwise EB,5.431670507024733,-0.23785945380524076,22330.28488950066,-2192.6299087056177,1.8867555757069005e-15,3.844537463357816e-15,0.006896310586717323,173.23891581225917,0.030668256254992494,
905,EB-offset hybrid: main,5.372897055228448,-0.296632905601526,20127.98591108326,-4394.92888712302,8.406492471213038e-09,0.539853970449487,0.017914666003760252,238.40750391999603,0.017927344823463535,5.0
905,EB-offset hybrid: pairwise,5.431670507024733,-0.23785945380524076,22330.28488950066,-2192.6299087056177,1.8867555757069005e-15,3.844537463357816e-15,0.006896310586717323,173.23891581225917,0.030668256254992494,0.0
906,Biased source,6.896383486163903,1.2268535253339294,36971.22222222222,12448.30742401594,0.882837585437979,0.99960974035707,0.09968959435626117,449.9999999999999,0.0022222222222222222,
906,Main-effect EB,5.640402594909046,-0.02912736592092724,21158.59790155389,-3364.316896652388,9.310955160608498e-09,0.6852350159847099,0.01436525634055495,276.29488285797476,0.012963842934034742,
906,Fixed pairwise EB,5.681896131121629,0.012366170291655543,22857.134811888587,-1665.7799863176915,1.1004855513940083e-11,1.557907246033007e-11,0.005855661171568332,184.1999291336525,0.025580113884619345,
906,EB-offset hybrid: main,5.6187267278261865,-0.050803233003787085,21784.952528829206,-2737.9622693770725,2.9910350694645137e-09,0.46132439252790164,0.009535491344027251,250.22900109434076,0.0148025321009106,16.0
906,EB-offset hybrid: pairwise,5.6843099572787255,0.014779996448751831,22866.00562049742,-1656.909177708858,2.60143497436843e-15,4.620402193100641e-15,0.005685134905867998,184.81573105426023,0.02518222882117874,1.0
907,Biased source,6.907010072125597,1.237480111295623,38259.06666666667,13736.151868460394,0.9016429270396409,1.0177455900758858,0.10968100537009376,449.9999999999999,0.0022222222222222222,
907,Main-effect EB,5.705818024177777,0.03628806334780332,23109.261338278862,-1413.6534599274164,1.6453854552081354e-11,0.546227968586683,0.013705696165185728,254.91745186652588,0.014085144552748983,
907,Fixed pairwise EB,5.699662484710121,0.03013252388014731,23997.683366818026,-525.2314313882525,9.552569103607584e-14,1.2687402881506618e-13,0.008013982970768883,183.4079078353104,0.022343502980705504,
907,EB-offset hybrid: main,5.67687930282765,0.007349341997676007,23242.83593030392,-1280.0788679023572,5.899142479548787e-10,0.5317496296773916,0.013031606724516543,251.08021621260121,0.01468738810011489,3.0
907,EB-offset hybrid: pairwise,5.699662484710122,0.0301325238801482,23997.683366818033,-525.2314313882453,9.550131776910416e-14,1.2687895697825868e-13,0.008013982970768888,183.4079078353103,0.022343502980705508,0.0
908,Biased source,6.946448382739411,1.2769184219094374,41332.288888888885,16809.374090682606,0.8477505161377279,0.980706507339704,0.09912158239811468,449.9999999999999,0.0022222222222222222,
